Hour,Chaetognatha,Medusae,Echinodermata,Shrimp,Copepoda,Appendicularia,Noctiluca,Temp_C,Sal
2022/4/29 22:00,0.263157895,0.394736842,0,0,2.434210526,0,0,28.9625,28.5975
2022/4/29 23:00,0.347826087,1.173913043,0,0,4.608695652,0.043478261,0,28.705,28.75
2022/4/30 0:00,0.25,1.25,0,0,3.45,0,0,28.48,28.7525
2022/4/30 1:00,0.411764706,1.352941176,0,0,2.294117647,0,0,27.6225,29.02
2022/4/30 2:00,0.149253731,1.119402985,0,0.074626866,2.014925373,0,0,26.995,29.2975
2022/4/30 3:00,0.080645161,0.403225806,0,0,1.935483871,0,0,27.685,29.1125
2022/4/30 4:00,0.3,0.5,0,0,2.8,0,0,27.74,29.08
2022/4/30 5:00,0.266666667,0.466666667,0,0,1.866666667,0,0,27.6175,29.2125
2022/4/30 6:00,0.253164557,0.316455696,0,0,4.17721519,0,0,28.085,29.0475
2022/4/30 7:00,0.081967213,0.327868852,0,0,0.819672131,0,0,28.4175,29.005
2022/4/30 8:00,0.058139535,1.686046512,0,0,2.093023256,0.058139535,0,28.0525,29.135
2022/4/30 9:00,0.104166667,1.09375,0,0,3.020833333,0,0,27.9725,29.095
2022/4/30 10:00,0.091743119,2.247706422,0,0,4.541284404,0.04587156,0,27.8625,29.0575
2022/4/30 11:00,0.052083333,1.927083333,0,0,2.239583333,0.052083333,0,27.6625,29.19
2022/4/30 12:00,0.147058824,1.225490196,0,0,2.892156863,0.049019608,0,27.59,29.3575
2022/4/30 13:00,0.094339623,1.603773585,0,0,2.924528302,0,0,27.4875,29.445
2022/4/30 14:00,0,1.280487805,0,0,2.012195122,0,0,27.215,29.575
2022/4/30 15:00,0.119047619,0.238095238,0,0,0.238095238,0,0,26.83,29.8375
2022/4/30 16:00,0,0,0,0,0,0,0,26.61,30.14
2022/4/30 17:00,0.083333333,0.25,0,0,1.083333333,0,0,26.4825,30.2425
2022/4/30 18:00,0.52238806,0.074626866,0,0,0.820895522,0,0,26.4625,30.33
2022/4/30 19:00,0,0.064935065,0,0,0,0,0,26.4975,30.42
2022/4/30 20:00,0.04587156,0.504587156,0,0,0.04587156,0,0,26.4825,30.415
2022/4/30 21:00,0.035211268,0.809859155,0,0,0.633802817,0,0,26.475,30.3625
2022/4/30 22:00,0.034482759,0.482758621,0,0,0.310344828,0,0,26.395,30.3475
2022/4/30 23:00,0.034722222,0.173611111,0,0,0.069444444,0,0,26.29,30.215
2022/5/1 0:00,0,0,0,0,0.379746835,0,0.253164557,26.2675,30.195
2022/5/1 1:00,0.131578947,0.328947368,0,0,0.263157895,0,0.394736842,26.245,30.2125
2022/5/1 2:00,0.078125,0.078125,0,0.078125,0,0,0.15625,26.165,30.3925
2022/5/1 3:00,0.14084507,0.070422535,0,0,0,0,0.070422535,26.0825,30.4825
2022/5/1 4:00,0.088495575,0.132743363,0,0,0.132743363,0,0.309734513,26.0525,30.4375
2022/5/1 5:00,0,0,0,0,0,0,0,26.01,30.4
2022/5/1 6:00,0.060240964,0,0,0,0.060240964,0,0,25.9875,30.4075
2022/5/1 7:00,0,0,0,0,0,0,0,25.9575,30.3325
2022/5/1 8:00,0,0,0,0,0,0,0,25.8875,30.295
2022/5/1 9:00,0,0,0,0,0,0,0,25.825,30.2275
2022/5/1 10:00,0.157894737,0,0,0,0.052631579,0,0,25.7475,30.2375
2022/5/1 11:00,0.068965517,0.068965517,0,0,0.103448276,0,0.24137931,25.685,30.24
2022/5/1 12:00,0.072992701,0.109489051,0,0,0.620437956,0,1.094890511,25.5825,30.22
2022/5/1 13:00,0.198675497,0.099337748,0,0,2.251655629,0,3.874172185,25.4325,30.15
2022/5/1 14:00,0.445859873,0.063694268,0,0.031847134,2.547770701,0,4.617834395,25.43,30.2525
2022/5/1 15:00,0.534351145,0.114503817,0,0,2.213740458,0,3.015267176,25.46,30.3
2022/5/1 16:00,0.067567568,0.067567568,0,0.067567568,1.283783784,0,0.27027027,25.425,30.3075
2022/5/1 17:00,0.104166667,0,0,0.104166667,0.3125,0,0,25.3625,30.3225
2022/5/1 18:00,0.111111111,0,0,0,0,0,0,25.3075,30.3275
2022/5/1 19:00,0,0,0,0,0,0,0,25.2625,30.31
2022/5/1 20:00,0,0,0,0,0,0,0,25.2475,30.2725
2022/5/1 21:00,0,0,0,0,0,0,0,25.1975,30.2775
2022/5/1 22:00,0,0.039370079,0,0,0,0,0,25.22,30.3025
2022/5/1 23:00,0,0.03125,0,0,0,0,0.03125,25.1825,30.23
2022/5/2 0:00,0.103448276,0.206896552,0,0,0,0,0.172413793,25.1375,30.23
2022/5/2 1:00,0.171232877,1.335616438,0,0,0.205479452,0,4.109589041,25.13,30.24
2022/5/2 2:00,0.258064516,3.032258065,0,0,0.35483871,0,5.35483871,25.1125,30.3025
2022/5/2 3:00,0.065359477,2.647058824,0,0,0.22875817,0,4.281045752,25.085,30.3
2022/5/2 4:00,0.125786164,5.157232704,0,0,0.251572327,0,5.471698113,25.055,30.2925
2022/5/2 5:00,0.070422535,0.845070423,0,0,0,0,1.267605634,25.045,30.29
2022/5/2 6:00,0,0,0,0,0,0,0,25.075,30.3125
2022/5/2 7:00,0,0,0,0,0,0,0,25.12,30.34
2022/5/2 8:00,0.0390625,0,0,0,0,0,0,25.13,30.355
2022/5/2 9:00,0.096153846,0.048076923,0,0.048076923,0.048076923,0,0,25.0675,30.3525
2022/5/2 10:00,0.134228188,0.100671141,0,0,0.100671141,0,0.201342282,25.0325,30.355
2022/5/2 11:00,0.093167702,1.273291925,0,0,0.217391304,0,1.02484472,24.9675,30.3325
2022/5/2 12:00,0.204081633,0.510204082,0,0.034013605,0.204081633,0,0.782312925,24.9325,30.3175
2022/5/2 13:00,0.104166667,0.486111111,0,0,0.277777778,0,1.319444444,24.905,30.33
2022/5/2 14:00,0.233333333,2.2,0,0.033333333,0.5,0,2.833333333,24.8725,30.35
2022/5/2 15:00,0.222222222,0,0,0,0.055555556,0,0.055555556,24.835,30.355
2022/5/2 16:00,0,0,0,0,0.064102564,0,0,24.815,30.3875
2022/5/2 17:00,0,0,0,0,0,0,0,24.8425,30.42
2022/5/2 18:00,0,0,0,0,0,0,0,24.845,30.38
2022/5/2 19:00,0,0,0,0,0,0,0,24.92,30.3575
2022/5/2 20:00,0,0,0,0,0,0,0,25.0525,30.3425
2022/5/2 21:00,0,0,0,0,0,0,0,25.1225,30.3575
2022/5/2 22:00,0,0,0,0,0,0,0,25.19,30.3475
2022/5/2 23:00,0.072463768,0,0,0,0.072463768,0,0.362318841,25.17,30.3675
2022/5/3 0:00,0.056818182,0,0,0,0,0,0.511363636,25.0575,30.4075
2022/5/3 1:00,0,0,0,0,0.054945055,0,0.32967033,25.0425,30.3925
2022/5/3 2:00,0,0,0,0,0,0,0.277777778,24.995,30.4025
2022/5/3 3:00,0,0,0,0,0,0,0,24.9175,30.4025
2022/5/3 4:00,0,0,0,0,0,0,0,24.9925,30.3725
2022/5/3 5:00,0,0,0,0,0,0,0,25.0375,30.375
2022/5/3 6:00,0,0,0,0,0,0,0,25.085,30.3825
2022/5/3 7:00,0,0,0,0,0,0,0,25.0125,30.3925
2022/5/3 8:00,0,0,0,0,0,0,0.285714286,24.9225,30.4
2022/5/3 9:00,0.136054422,0.102040816,0,0,0.102040816,0,0.340136054,24.905,30.3975
2022/5/3 10:00,0,0.076335878,0,0,0.496183206,0,0.496183206,24.9775,30.3975
2022/5/3 11:00,0.194805195,0,0,0.032467532,0.25974026,0,0.844155844,25.05,30.4
2022/5/3 12:00,0.065359477,0.22875817,0,0,0.326797386,0,1.37254902,25.0475,30.395
2022/5/3 13:00,0.170068027,0.204081633,0,0,0.510204082,0,1.258503401,24.96,30.3975
2022/5/3 14:00,0,0,0,0,0.322580645,0,0.322580645,24.745,30.4
2022/5/3 15:00,0,0,0,0,0,0,0,24.8025,30.3975
2022/5/3 16:00,0,0,0,0,0,0,0,24.96,30.3975
2022/5/3 17:00,0,0,0,0,0,0,0,25.27,30.4
2022/5/3 18:00,0,0,0,0,0,0,0,25.385,30.3875
2022/5/3 19:00,0,0,0,0,0,0,0,25.48,30.38
2022/5/3 20:00,0,0,0,0,0,0,0,25.51,30.3775
2022/5/3 21:00,0,0,0,0,0,0,0,25.7875,30.28
2022/5/3 22:00,0,0,0,0,0,0,0,26.1075,30.0675
2022/5/3 23:00,0,0,0,0,0,0,0,26.175,30.03
2022/5/4 0:00,0,0,0,0,0,0,0,25.8775,29.93
2022/5/4 1:00,0.166666667,0,0,0,0,0,1.833333333,25.8425,30.03
2022/5/4 2:00,0.12195122,0,0,0,0.12195122,0,3.414634146,25.74,30.07
2022/5/4 3:00,0.147058824,0,0,0.147058824,0.294117647,0,1.911764706,25.6575,29.8375
2022/5/4 4:00,0,0,0,0,0,0,0.666666667,25.3575,29.9775
2022/5/4 5:00,0,0,0,0,0,0,0,25.39,29.68
2022/5/4 6:00,0,0,0,0,0,0,0,25.5625,29.2775
2022/5/4 7:00,0,0,0,0,0,0,0,25.745,29.0175
2022/5/4 8:00,0,0,0,0,0,0,0,26.14,28.79
2022/5/4 9:00,0,0,0,0,0,0,0,26.2975,28.68
2022/5/4 10:00,0,0,0,0,0,0,0,26.2275,28.53
2022/5/4 11:00,0.098039216,0,0,0,0,0,0.049019608,26.21,28.4375
2022/5/4 12:00,0.057471264,0,0,0,0.344827586,0,0.459770115,26.15,28.33
2022/5/4 13:00,0,0,0,0,0.185185185,0,0.37037037,25.985,28.2325
2022/5/4 14:00,0,0,0,0.094339623,0,0,0.094339623,25.72,28.4125
2022/5/4 15:00,0,0,0,0,0,0,0,25.6125,28.5925
2022/5/4 16:00,0,0,0,0,0,0,0,25.5325,28.315
2022/5/4 17:00,0,0,0,0,0,0,0,25.575,28.2775
2022/5/4 18:00,0.185185185,0,0,0,0.37037037,0,0.37037037,25.895,28.2525
2022/5/4 19:00,0,0,0,0,0,0,0.333333333,26.4275,28.2525
2022/5/4 20:00,0,0,0,0,0,0,0,26.59,28.17
2022/5/4 21:00,0,0,0,0,0,0,0,26.525,28.125
2022/5/4 22:00,0,0,0,0,0,0,0,26.6675,28.1375
2022/5/4 23:00,0,0,0,0,0,0,0,26.4025,28.2625
2022/5/5 0:00,0,0,0,0,0,0,0,26.1275,28.3375
2022/5/5 1:00,0,0,0,0,0,0,0,26.4175,28.2775
2022/5/5 2:00,0,0,0,0.071428571,0,0,0,25.8825,28.575
2022/5/5 3:00,0,0,0,0.051546392,0.051546392,0,0,25.6925,28.6775
2022/5/5 4:00,0,0,0,0,0,0,0,25.955,28.4875
2022/5/5 5:00,0,0,0,0,0.037878788,0,0,25.8825,28.4475
2022/5/5 6:00,0,0,0,0,0,0,0,26.1025,28.1725
2022/5/5 7:00,0.042735043,0,0,0,0,0,0,26.3625,27.9575
2022/5/5 8:00,0,0,0,0,0,0,0,26.6425,27.54
2022/5/5 9:00,0,0,0,0,0,0,0,26.7,27.46
2022/5/5 10:00,0,0,0,0,0,0,0,26.8325,27.72
2022/5/5 11:00,0,0,0,0,0,0,0,26.8275,27.7575
2022/5/5 12:00,0.1,0,0,0,0.3,0,0,26.71,27.635
2022/5/5 13:00,0.172413793,0,0,0,0.689655172,0,0,26.5675,27.5125
2022/5/5 14:00,0.061728395,0,0,0.061728395,0.308641975,0,0,26.45,27.4275
2022/5/5 15:00,0,0,0,0,0.128205128,0,0,26.315,27.52
2022/5/5 16:00,0,0,0,0,0.070422535,0,0,26.355,27.7975
2022/5/5 17:00,0,0,0,0,0,0,0,26.215,27.9275
2022/5/5 18:00,0,0,0,0,0,0,0,25.9975,27.9825
2022/5/5 19:00,0,0,0,0,0,0,0,25.955,28.145
2022/5/5 20:00,0,0,0,0,0,0,0,26.0025,28.1925
2022/5/5 21:00,0,0,0,0,0,0,0,26.055,28.2375
2022/5/5 22:00,0,0,0,0,0,0,0,26.055,28.3775
2022/5/5 23:00,0,0,0,0,0,0,0,26.21,28.37
2022/5/6 0:00,0,0,0,0,0,0,0,26.07,28.3625
2022/5/6 1:00,0,0,0,0,0,0,0,25.835,28.54
2022/5/6 2:00,0,0,0,0,0,0,0,25.79,28.575
2022/5/6 3:00,0,0,0,0,0,0,0,25.6475,28.595
2022/5/6 4:00,0,0,0,0,0,0,0,25.625,28.57
2022/5/6 5:00,0,0,0,0,0,0,0,25.7575,28.46
2022/5/6 6:00,0,0,0,0,0,0,0,25.9825,28.305
2022/5/6 7:00,0,0,0,0,0,0,0,26.225,28.21
2022/5/6 8:00,0,0,0,0,0,0,0,26.5575,28.015
2022/5/6 9:00,0,0,0,0,0,0,0,26.705,27.855
2022/5/6 10:00,0,0,0,0,0.033783784,0,0,26.75,27.8025
2022/5/6 11:00,0,0,0,0,0,0,0.071428571,26.87,27.855
2022/5/6 12:00,0.032258065,0.258064516,0,0,0.064516129,0,0.193548387,26.845,27.8925
2022/5/6 13:00,0,1.573033708,0,0,0.028089888,0,0.533707865,26.91,27.935
2022/5/6 14:00,0.030487805,1.25,0,0,0.182926829,0,1.12804878,26.9225,27.8925
2022/5/6 15:00,0.083333333,0.041666667,0,0,0,0,0,26.6825,27.7775
2022/5/6 16:00,0,0,0,0,0.148514851,0,0,26.445,27.825
2022/5/6 17:00,0.063291139,0,0,0,0.063291139,0,0,26.245,27.89
2022/5/6 18:00,0,0,0,0,0.135135135,0,0,26.285,27.8575
2022/5/6 19:00,0.069444444,0,0,0,0,0,0,25.9225,28.0275
2022/5/6 20:00,0,0,0,0,0.041322314,0,0,25.965,28.13
2022/5/6 21:00,0,0.042016807,0,0,0,0,0,26.0725,28.115
2022/5/6 22:00,0,0.081967213,0,0,0,0,0,26.0175,28.25
2022/5/6 23:00,0,0.107526882,0,0,0,0,0.107526882,26.065,28.255
2022/5/7 0:00,0,0.048543689,0,0.097087379,0.242718447,0,0.242718447,25.935,28.355
2022/5/7 1:00,0.054347826,0.434782609,0,0,0,0,0.543478261,25.9025,28.3525
2022/5/7 2:00,0,0.045454545,0,0,0,0,0.545454545,25.985,28.36
2022/5/7 3:00,0,0,0,0,0,0,0.092592593,25.8175,28.4625
2022/5/7 4:00,0,0,0,0,0,0,0,25.8025,28.4175
2022/5/7 5:00,0,0,0,0,0,0,0,25.88,28.2975
2022/5/7 6:00,0,0,0,0,0,0,0,25.9825,28.2
2022/5/7 7:00,0,0,0,0,0.05952381,0,0,25.9425,28.295
2022/5/7 8:00,0,0,0,0,0,0,0,25.925,28.33
2022/5/7 9:00,0,0,0,0,0,0,0,26.0075,28.19
2022/5/7 10:00,0,0,0,0,0,0,0,26.115,27.99
2022/5/7 11:00,0,0.224358974,0,0.032051282,0,0,0.096153846,26.2225,27.795
2022/5/7 12:00,0,0.808383234,0,0,0.179640719,0,0.808383234,26.265,27.8175
2022/5/7 13:00,0,0.9375,0,0,0.056818182,0,1.931818182,26.3025,27.835
2022/5/7 14:00,0.027777778,1.944444444,0,0,0.027777778,0,9.888888889,26.39,27.7825
2022/5/7 15:00,0.083333333,1.194444444,0,0,0.027777778,0,7.694444444,26.725,27.77
2022/5/7 16:00,0.066666667,0.133333333,0,0.033333333,0.1,0,0.066666667,26.765,27.745
2022/5/7 17:00,0,0,0,0,0,0,0,26.88,27.715
2022/5/7 18:00,0,0,0,0.083333333,0,0,0,27.11,27.7325
2022/5/7 19:00,0,0,0,0,0,0,0,27.5425,27.7075
2022/5/7 20:00,0,0,0,0,0,0,0,27.5825,27.6675
2022/5/7 21:00,0,0,0,0,0,0,0,27.47,27.5825
2022/5/7 22:00,0.084745763,0.169491525,0,0,0.084745763,0,0,27.48,27.49
2022/5/7 23:00,0,0.081300813,0,0,0.040650407,0,0.040650407,27.075,27.47
2022/5/8 0:00,0,0.234899329,0,0,0.067114094,0,0.268456376,27.105,27.4325
2022/5/8 1:00,0.033333333,0.5,0,0.166666667,0.266666667,0,0.9,26.5925,27.38
2022/5/8 2:00,0,0.135135135,0,0.067567568,0.067567568,0,1.148648649,26.475,27.3175
2022/5/8 3:00,0,0,0,0,0,0,0,26.91,27.315
2022/5/8 4:00,0,0,0,0.149253731,0.074626866,0,0.074626866,26.935,27.44
2022/5/8 5:00,0,0.285714286,0,0,0.142857143,0,0.571428571,26.91,27.6
2022/5/8 6:00,0,0,0,0,0.096153846,0,0,26.7375,27.4575
2022/5/8 7:00,0,0.03968254,0,0,0.03968254,0,0,26.6625,27.3675
2022/5/8 8:00,0,0.071942446,0,0,0.143884892,0,0.035971223,26.585,27.3075
2022/5/8 9:00,0.03125,0.15625,0,0.03125,0.0625,0,0.25,26.635,27.3625
2022/5/8 10:00,0,0,0,0,0.068027211,0,0,26.79,27.3475
2022/5/8 11:00,0,0.046296296,0,0.092592593,0,0,0,26.8425,27.4125
2022/5/8 12:00,0,0,0,0,0,0,0,27.1275,27.435
2022/5/8 13:00,0,0,0,0,0,0,0.061349693,27.22,27.4075
2022/5/8 14:00,0.058823529,0.088235294,0,0,0.176470588,0,0.705882353,27.18,27.2975
2022/5/8 15:00,0.027777778,1.055555556,0,0.055555556,0.027777778,0,12,27.2825,27.2075
2022/5/8 16:00,0.111111111,7.555555556,0,0,0.166666667,0,204,26.9925,27.0825
2022/5/8 17:00,0.198863636,4.289772727,0,0,0.227272727,0,152.5568182,26.9025,26.9575
2022/5/8 18:00,0.222222222,1.583333333,0,0,0.583333333,0,46.66666667,26.97,26.8525
2022/5/8 19:00,0.055555556,0.194444444,0,0.138888889,0.083333333,0,7.555555556,27.03,26.86
2022/5/8 20:00,0,0,0,0,0.282485876,0,0.169491525,26.7,26.8675
2022/5/8 21:00,0.057142857,0.028571429,0,0,0.371428571,0,0.514285714,26.6475,26.8775
2022/5/8 22:00,0.02994012,0.119760479,0,0.02994012,0.149700599,0,0.838323353,26.5725,27.1175
2022/5/8 23:00,0,0,0,0,0,0,0,26.7,27.1575
2022/5/9 0:00,0,0.060240964,0,0,0.060240964,0,0.180722892,26.8225,27.015
2022/5/9 1:00,0,0,0,0,0,0,0,26.86,27.0375
2022/5/9 2:00,0,0.268817204,0,0,0.107526882,0,0.322580645,27.0225,26.915
2022/5/9 3:00,0,0,0,0,0,0,0,27.165,26.88
2022/5/9 4:00,0.03968254,0.277777778,0,0,0,0,0.436507937,27.3275,26.7825
2022/5/9 5:00,0,0,0,0,0.081967213,0,0,27.285,26.765
2022/5/9 6:00,0,0.028571429,0,0.028571429,0.057142857,0,0.028571429,26.9925,26.6825
2022/5/9 7:00,0.056818182,0.028409091,0,0.056818182,0.056818182,0,0,26.8,26.91
2022/5/9 8:00,0,0.028571429,0,0.028571429,0.028571429,0,0,26.6975,27.005
2022/5/9 9:00,0.027777778,0.666666667,0,0,0.194444444,0,11.58333333,26.6375,27.0075
2022/5/9 10:00,0.027777778,0.722222222,0,0.027777778,0.083333333,0,25.5,26.59,26.745
2022/5/9 11:00,0.027932961,0.111731844,0,0,0.027932961,0,1.145251397,26.4975,26.535
2022/5/9 12:00,0.027777778,0.444444444,0,0.083333333,0.055555556,0,17.52777778,26.345,26.305
2022/5/9 13:00,0,1.305555556,0,0.055555556,0.166666667,0,85.63888889,26.6425,26.3025
2022/5/9 14:00,0.055555556,1.944444444,0,0.027777778,0.222222222,0,119.3333333,26.8775,26.4425
2022/5/9 15:00,0.055865922,2.122905028,0,0.027932961,0.698324022,0,136.7597765,27.015,26.5875
2022/5/9 16:00,0.111111111,1.833333333,0,0,0.583333333,0,57.69444444,27.15,26.6175
2022/5/9 17:00,0.138888889,0.75,0,0.083333333,0.194444444,0,7.805555556,27.1625,26.4825
2022/5/9 18:00,0.888888889,5.25,0,0.194444444,3.805555556,0,47.16666667,27.005,26.4725
2022/5/9 19:00,0.277777778,0.777777778,0,0.083333333,1.222222222,0,10.05555556,26.97,26.55
2022/5/9 20:00,0.083333333,0.222222222,0,0.027777778,0.333333333,0,1.555555556,27.1125,26.4675
2022/5/9 21:00,0,0.140449438,0,0.028089888,0.196629213,0,0.308988764,27.2525,26.4575
2022/5/9 22:00,0.027932961,0.027932961,0,0,0.111731844,0,0.027932961,27.3125,26.44
2022/5/9 23:00,0,0.084745763,0,0.056497175,0.084745763,0,0,27.3625,26.485
2022/5/10 0:00,0,0.028248588,0,0,0.11299435,0,0.084745763,27.445,26.425
2022/5/10 1:00,0.027777778,0.083333333,0,0,0.055555556,0,0.305555556,27.5075,26.405
2022/5/10 2:00,0.027777778,0.555555556,0,0.166666667,0.138888889,0,2.361111111,27.5975,26.3375
2022/5/10 3:00,0.055555556,1.277777778,0,0,0.527777778,0,8.305555556,27.6275,26.235
2022/5/10 4:00,0,1.451612903,0,0,0.483870968,0,8.064516129,27.6175,26.2225
2022/5/10 5:00,0.028901734,0.289017341,0,0,0.115606936,0,1.213872832,27.465,25.955
2022/5/10 6:00,0.028901734,0.606936416,0,0.231213873,0.549132948,0,4.161849711,27.135,25.67
2022/5/10 7:00,0.056179775,1.123595506,0,0,0.786516854,0,9.466292135,26.8075,25.6975
2022/5/10 8:00,0.027777778,0.611111111,0,0,0.083333333,0,2.638888889,26.8175,26.1225
2022/5/10 9:00,0,0,0,0.029585799,0.029585799,0,0,26.905,26.3375
2022/5/10 10:00,0.083333333,0.305555556,0,0.111111111,0.277777778,0,4.388888889,26.8225,26.355
2022/5/10 11:00,0.083333333,1.805555556,0,0,0.777777778,0,16.05555556,26.7175,26.655
2022/5/10 12:00,0.083333333,1.027777778,0,0.027777778,0.444444444,0,14.55555556,26.5575,26.96
2022/5/10 13:00,0.055555556,1.555555556,0,0.111111111,0.805555556,0,25.55555556,26.5125,26.9325
2022/5/10 14:00,0,4.055555556,0,0.111111111,1.916666667,0.055555556,53.02777778,26.575,26.3075
2022/5/10 15:00,0.166666667,6.805555556,0,0,3.416666667,0.083333333,66.86111111,26.5025,25.81
2022/5/10 16:00,0.114285714,6.2,0.028571429,0,4.6,0.057142857,58.48571429,26.485,25.54
2022/5/10 17:00,0.083333333,2.5,0,0.055555556,4.444444444,0.027777778,27.25,26.3225,25.2825
2022/5/10 18:00,0.25,1.916666667,0,0.194444444,6.027777778,0.083333333,20.80555556,26.1825,25.295
2022/5/10 19:00,0.472222222,2.861111111,0,0.111111111,6.361111111,0.083333333,23.58333333,26.16,25.115
2022/5/10 20:00,0.388888889,1.166666667,0,0.027777778,3.583333333,0.027777778,11.36111111,26.2125,25.2975
2022/5/10 21:00,0.333333333,0.722222222,0,0.027777778,6.361111111,0.027777778,16.80555556,26.275,25.5
2022/5/10 22:00,0.194444444,0.555555556,0,0.027777778,3.027777778,0,8.472222222,26.1925,25.735
2022/5/10 23:00,0.027777778,0.027777778,0,0.027777778,0.138888889,0,0.555555556,26.125,25.8475
2022/5/11 0:00,0,0,0,0,0.027777778,0,0,25.82,26.1575
2022/5/11 1:00,0,0,0,0,0,0,0,25.7775,26.18
2022/5/11 2:00,0,0,0,0,0,0,0,25.85,26.1725
2022/5/11 3:00,0,0,0,0,0,0,0,26.0875,25.7875
2022/5/11 4:00,0.096774194,0.903225806,0,0,0.225806452,0,67.61290323,26.1625,25.64
2022/5/11 5:00,0.055555556,0.916666667,0,0.055555556,0.388888889,0,61.36111111,26.16,25.915
2022/5/11 6:00,0.055555556,0.361111111,0,0,0.388888889,0,8.083333333,25.995,26.23
2022/5/11 7:00,0.138888889,0.361111111,0,0,0.972222222,0,2.361111111,25.74,26.615
2022/5/11 8:00,0.027777778,0.111111111,0,0.027777778,0.277777778,0,0.5,25.615,26.725
2022/5/11 9:00,0,0,0,0,0,0,0.11627907,25.595,26.7425
2022/5/11 10:00,0,0,0,0,0,0,0.111111111,25.62,26.79
2022/5/11 11:00,0.027777778,0.583333333,0,0,0.388888889,0,10.22222222,25.625,26.765
2022/5/11 12:00,0.027777778,1.833333333,0,0,0.361111111,0,22.75,25.5825,26.7675
2022/5/11 13:00,0.027932961,1.173184358,0,0.027932961,0.474860335,0,23.01675978,25.5125,26.7975
2022/5/11 14:00,0,0.611111111,0,0.083333333,0.138888889,0.055555556,10.05555556,25.52,26.82
2022/5/11 15:00,0,0,0,0,0.027777778,0,0,25.5075,26.8575
2022/5/11 16:00,0.055555556,0.611111111,0,0.111111111,0.222222222,0,10.80555556,25.4775,26.88
2022/5/11 17:00,0.083333333,0.722222222,0,0.166666667,0.277777778,0,12.69444444,25.585,26.7225
2022/5/11 18:00,0.083333333,1.194444444,0,0.027777778,1.583333333,0.055555556,18.69444444,25.655,26.635
2022/5/11 19:00,0.055555556,1.222222222,0,0,0.444444444,0.027777778,24.61111111,25.7175,26.5775
2022/5/11 20:00,0.083333333,0.972222222,0.027777778,0,0.527777778,0.027777778,11,25.8075,26.615
2022/5/11 21:00,0.055555556,0.305555556,0,0,0.083333333,0,6.888888889,25.8575,26.5875
2022/5/11 22:00,0.055555556,0.166666667,0,0,0,0,2.333333333,26.0725,25.43
2022/5/11 23:00,0,0.064935065,0,0,0,0,0.714285714,26.21,24.4975
2022/5/12 0:00,0,0,0,0,0,0,0,26.1925,24.805
2022/5/12 1:00,0,0,0,0,0,0,0,26.2375,24.51
2022/5/12 2:00,0,0,0,0,0,0,0,26.2275,24.45
2022/5/12 3:00,0,0,0,0,0,0,0,26.23,24.38
2022/5/12 4:00,0,0,0,0,0,0,1.666666667,26.4375,22.2025
2022/5/12 5:00,0,0,0,0,0.033783784,0,0.27027027,26.4175,22.0125
2022/5/12 6:00,0,0,0,0.032051282,0.064102564,0,1.08974359,26.2875,22.9475
2022/5/12 7:00,0.087209302,0.261627907,0,0.029069767,0.552325581,0,14.24418605,26.2275,22.7975
2022/5/12 8:00,0.194444444,0.25,0,0,0.638888889,0,10.47222222,25.995,24.7725
2022/5/12 9:00,0,0.416666667,0,0,0.416666667,0,19.38888889,25.8575,25.5425
2022/5/12 10:00,0.027777778,0.611111111,0,0.027777778,1.083333333,0.083333333,24.41666667,25.79,26.2825
2022/5/12 11:00,0.027777778,0.416666667,0,0,0.194444444,0,16.38888889,25.7025,26.75
2022/5/12 12:00,0.028089888,0.056179775,0,0.028089888,0.140449438,0,0.926966292,25.7175,26.205
2022/5/12 13:00,0,0,0,0,0,0,0.172413793,25.705,25.6975
2022/5/12 14:00,0.039370079,0,0,0,0.039370079,0,2.519685039,25.6925,25.4125
2022/5/12 15:00,0,0,0,0.029411765,0.294117647,0,1.617647059,25.5825,26.2675
2022/5/12 16:00,0,0,0,0,0.333333333,0,0.047619048,25.6425,26.4575
2022/5/12 17:00,0,0,0,0,0.299401198,0,0.209580838,25.785,26.39
2022/5/12 18:00,0.056497175,0.508474576,0,0.225988701,4.858757062,0.169491525,12.34463277,25.9625,26.735
2022/5/12 19:00,0.222222222,0.444444444,0,0.194444444,6.944444444,0.194444444,10.11111111,26.0575,26.85
2022/5/12 20:00,0.194444444,0.111111111,0,0.055555556,1.083333333,0,6.361111111,26.315,26.5825
2022/5/12 21:00,0,0.083333333,0,0.111111111,0.166666667,0,2.75,26.145,26.325
2022/5/12 22:00,0,0,0,0.269461078,0.089820359,0,0.239520958,25.775,27.085
2022/5/12 23:00,0,0,0,0.056497175,0.225988701,0,2.175141243,25.8725,27.09
2022/5/13 0:00,0.064935065,0,0,0.162337662,0,0,0.454545455,25.93,26.96
2022/5/13 1:00,0,0,0,0,0,0,0,26.01,26.845
2022/5/13 2:00,0,0,0,0,0,0,0,26.42,26.425
2022/5/13 3:00,0,0,0,0,0,0,0,26.905,25.86
2022/5/13 4:00,0,0,0,0,0,0,0.099337748,27.26,25.295
2022/5/13 5:00,0.055555556,0,0,0,0,0,0.083333333,27.4675,24.9775
2022/5/13 6:00,0,0,0,0,0,0,0.083333333,27.535,24.825
2022/5/13 7:00,0.055555556,0.055555556,0,0,0.055555556,0,96,27.445,24.855
2022/5/13 8:00,0,0.083333333,0,0,0.027777778,0,112.6666667,27.23,25.16
